national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
0.0,8.0,0.0,20.0,44.0,56.0,5.0,19.0,41.0,59.0,3.0,0,0.0,0.84,0.92,0.0,0,0,0,1,0,1
1.0,2.0,0.0,3.0,5.0,8.0,2.0,2.0,9.0,13.0,0.0,0,0.0,0.33,0.42,0.0,0,0,0,1,0,1
8.0,2.0,0.0,0.0,0.0,0.0,6.0,13.0,18.0,19.0,1.0,0,0.0,0.95,0.97,0.0,0,0,0,1,0,1
0.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,1,1,0,1
7.0,8.0,0.0,69.0,111.0,153.0,13.0,30.0,71.0,112.0,24.0,0,0.0,0.86,0.88,0.0,0,0,0,1,0,1
11.0,2.0,0.0,25.0,25.0,25.0,6.0,8.0,10.0,17.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
15.0,8.0,1.0,36.0,60.0,100.0,10.0,41.0,73.0,98.0,14.0,0,0.0,0.89,0.92,0.0,0,0,0,1,0,1
6.0,2.0,0.0,0.0,4.0,6.0,3.0,3.0,3.0,3.0,0.0,0,0.0,0.51,0.53,0.0,0,0,0,1,0,1
7.0,12.0,0.0,15.0,23.0,25.0,3.0,9.0,23.0,31.0,0.0,0,0.0,0.76,0.73,0.0,0,0,0,1,0,1
3.0,9.0,0.0,3.0,3.0,3.0,0.0,9.0,16.0,19.0,0.0,0,0.0,0.87,0.72,0.0,0,0,0,1,0,1
0.0,8.0,0.0,4.0,6.0,8.0,3.0,4.0,6.0,8.0,0.0,0,0.0,0.74,0.73,0.0,0,0,0,1,0,1
1.0,9.0,0.0,2.0,3.0,5.0,1.0,3.0,3.0,6.0,0.0,0,0.0,0.43,0.45,0.0,0,0,0,1,0,1
0.0,8.0,0.0,7.0,7.0,7.0,1.0,4.0,6.0,7.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,1
55.0,16.0,11.0,414.0,792.0,1224.0,109.0,349.0,617.0,799.0,0.0,0,0.0,0.96,0.96,0.0,0,0,0,1,0,1
3.0,13.0,0.0,1.0,4.0,6.0,2.0,3.0,3.0,5.0,0.0,0,0.0,0.8,0.82,0.0,0,0,0,1,0,1
3.0,8.0,0.0,10.0,17.0,24.0,3.0,10.0,14.0,20.0,0.0,0,0.0,1.0,0.99,0.0,0,0,0,1,0,1
4.0,8.0,0.0,50.0,68.0,86.0,135.0,478.0,492.0,512.0,25.0,0,0.0,0.32,0.66,5.0,1,0,0,0,0,1
31.0,2.0,0.0,300.0,450.0,600.0,61.0,104.0,131.0,133.0,0.0,0,0.0,0.51,0.51,0.0,1,0,0,1,0,1
8.0,4.0,0.0,35.0,53.0,71.0,11.0,21.0,40.0,70.0,0.0,0,0.0,0.99,0.98,0.0,0,0,0,1,0,1
0.0,12.0,0.0,16.0,29.0,39.0,4.0,12.0,23.0,37.0,0.0,0,0.0,0.78,0.78,0.0,0,0,1,1,0,1
0.0,9.0,0.0,2.0,3.0,4.0,0.0,0.0,2.0,4.0,1.0,0,0.0,0.87,0.72,0.0,0,0,0,1,0,1
4.0,8.0,0.0,264.0,264.0,264.0,0.0,3.0,11.0,17.0,0.0,0,0.0,0.51,0.53,0.0,1,0,0,1,0,1
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.68,0.66,0.0,0,0,0,1,0,1
1.0,15.0,0.0,3.0,3.0,3.0,0.0,3.0,4.0,11.0,11.0,0,0.0,1.0,0.96,0.0,0,0,0,0,0,1
99.0,8.0,30.0,747.0,1083.0,1323.0,186.0,476.0,863.0,1321.0,207.0,0,48.0,0.61,0.57,4.0,0,0,1,1,0,1
0.0,8.0,0.0,12.0,12.0,12.0,3.0,4.0,5.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
0.0,2.0,0.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.42,0.36,0.0,1,0,0,1,0,1
9.0,2.0,0.0,0.0,0.0,0.0,5.0,14.0,22.0,22.0,0.0,0,0.0,0.91,0.63,0.0,0,0,0,1,0,1
0.0,2.0,0.0,21.0,25.0,25.0,4.0,5.0,5.0,5.0,1.0,0,0.0,0.69,0.69,5.0,1,0,0,1,0,1
0.0,4.0,0.0,23.0,35.0,37.0,2.0,2.0,2.0,2.0,0.0,0,0.0,0.63,0.72,2.0,1,0,1,1,0,1
123.0,8.0,0.0,0.0,0.0,0.0,6.0,16.0,34.0,49.0,1.0,0,0.0,0.74,0.74,0.0,0,0,0,0,0,1
0.0,3.0,0.0,280.0,457.0,470.0,0.0,0.0,1.0,1.0,63.0,0,0.0,0.92,0.96,0.0,0,0,0,1,0,1
0.0,2.0,1.0,4.0,6.0,8.0,1.0,2.0,7.0,8.0,0.0,0,0.0,0.62,0.78,0.0,0,0,0,1,0,1
0.0,2.0,0.0,751.0,751.0,751.0,1.0,1.0,2.0,2.0,53.0,0,0.0,0.86,0.91,1.0,0,0,1,1,0,1
0.0,8.0,0.0,3.0,3.0,3.0,10.0,18.0,25.0,40.0,0.0,0,0.0,0.9,0.89,0.0,0,0,0,1,0,1
2.0,8.0,0.0,0.0,0.0,1.0,3.0,7.0,9.0,16.0,1.0,0,0.0,0.97,0.98,0.0,0,0,0,1,0,1
2.0,8.0,0.0,0.0,0.0,1.0,4.0,10.0,14.0,17.0,0.0,0,0.0,0.99,0.98,0.0,0,0,0,1,0,1
3.0,8.0,7.0,96.0,160.0,216.0,7.0,36.0,90.0,138.0,15.0,0,0.0,0.57,0.74,1.0,0,0,0,1,0,1
4.0,8.0,0.0,15.0,30.0,45.0,5.0,12.0,27.0,38.0,0.0,0,0.0,0.97,0.98,0.0,0,0,0,1,0,1
0.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.68,0.66,0.0,0,0,1,1,0,1
9.0,8.0,40.0,410.0,565.0,800.0,264.0,567.0,720.0,979.0,150.0,0,0.0,0.91,0.93,14.0,0,0,0,1,0,1
15.0,8.0,0.0,28.0,56.0,84.0,15.0,35.0,49.0,50.0,0.0,0,0.0,0.78,0.74,0.0,0,0,0,1,0,1
37.0,8.0,0.0,200.0,280.0,340.0,29.0,89.0,170.0,281.0,39.0,0,40.0,1.0,0.88,0.0,0,0,0,1,0,1
1.0,8.0,0.0,10.0,20.0,25.0,6.0,15.0,15.0,21.0,0.0,0,0.0,0.84,0.77,0.0,0,0,0,1,0,1
10.0,8.0,0.0,43.0,69.0,96.0,16.0,44.0,69.0,106.0,0.0,0,6.0,0.96,0.96,0.0,0,0,0,1,0,1
1.0,8.0,0.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,0,0.0,0.83,0.86,0.0,0,0,0,1,0,1
2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.0,0.8,0.82,0.0,0,0,1,1,0,1
4.0,17.0,0.0,19.0,31.0,31.0,2.0,3.0,10.0,21.0,1.0,0,5.0,0.05,0.41,0.0,0,0,0,1,0,1
0.0,2.0,0.0,20.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16,0.5,0.0,1,0,0,1,0,1
0.0,2.0,0.0,17.0,35.0,35.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.45,0.45,0.0,0,0,0,1,0,1
1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,1
0.0,12.0,1.0,3.0,5.0,7.0,1.0,2.0,4.0,4.0,0.0,0,0.0,0.76,0.78,0.0,0,0,0,1,0,1
20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.08,0.12,0.0,0,0,0,1,0,1
13.0,8.0,0.0,0.0,0.0,0.0,4.0,8.0,17.0,22.0,3.0,0,0.0,0.97,0.95,0.0,0,0,0,1,0,1
42.0,8.0,1.0,408.0,680.0,952.0,86.0,290.0,534.0,774.0,90.0,0,0.0,0.44,0.62,2.0,0,0,0,1,0,1
10.0,12.0,0.0,14.0,14.0,14.0,10.0,15.0,16.0,33.0,5.0,0,0.0,0.94,0.89,0.0,0,0,0,1,0,1
2.0,8.0,0.0,15.0,23.0,31.0,0.0,6.0,13.0,18.0,0.0,0,7.0,0.17,0.33,0.0,0,0,0,1,0,1
10.0,8.0,278.0,7419.0,7419.0,8283.0,769.0,2551.0,5599.0,9462.0,927.0,0,600.0,0.5,0.53,63.0,0,0,0,1,0,1
4.0,2.0,0.0,1.0,4.0,7.0,2.0,4.0,7.0,11.0,0.0,0,0.0,0.99,0.97,0.0,0,0,0,1,0,1
4.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,12.0,0.0,0,0.0,0.63,0.72,0.0,0,0,0,1,0,1
9.0,2.0,0.0,10.0,15.0,30.0,6.0,28.0,35.0,49.0,0.0,0,0.0,0.78,0.86,0.0,0,0,0,1,0,1
3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,18.0,0.0,0,0.0,0.82,0.89,0.0,0,0,0,1,0,1
133.0,8.0,144.0,353.0,723.0,983.0,166.0,497.0,756.0,1048.0,76.0,0,0.0,0.97,0.97,0.0,0,0,0,1,0,1
0.0,2.0,0.0,7.0,8.0,8.0,0.0,2.0,2.0,2.0,0.0,0,0.0,0.51,0.53,2.0,1,0,1,1,0,1
0.0,8.0,0.0,7.0,11.0,15.0,2.0,7.0,12.0,16.0,0.0,0,0.0,0.17,0.33,0.0,0,0,0,1,0,1
0.0,8.0,0.0,3.0,4.0,6.0,2.0,3.0,4.0,4.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,1
0.0,9.0,0.0,3.0,4.0,6.0,0.0,2.0,3.0,3.0,0.0,0,0.0,0.99,0.98,0.0,0,0,0,1,0,1
11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.95,0.96,0.0,0,0,1,1,0,1
0.0,12.0,0.0,8.0,8.0,8.0,0.0,9.0,10.0,11.0,0.0,0,0.0,0.78,0.78,0.0,0,0,0,1,0,1
2.0,2.0,0.0,10.0,10.0,10.0,1.0,1.0,2.0,2.0,0.0,0,0.0,0.99,0.99,0.0,1,0,0,1,0,1
13.0,2.0,4.0,32.0,48.0,64.0,24.0,48.0,54.0,54.0,0.0,0,0.0,0.99,0.99,0.0,1,0,0,1,0,1
5.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,10.0,2.0,0,0.0,0.43,0.46,0.0,0,0,0,1,0,1
0.0,2.0,0.0,2107.0,3061.0,3493.0,6.0,766.0,766.0,767.0,662.0,0,0.0,0.98,0.99,6.0,0,0,0,0,0,1
0.0,8.0,0.0,25.0,50.0,50.0,7.0,15.0,28.0,43.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,1
1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.73,0.78,0.0,0,0,0,1,0,1
0.0,4.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.24,0.14,0.0,1,0,0,1,0,1
45.0,2.0,59.0,60.0,190.0,320.0,6.0,6.0,6.0,6.0,0.0,0,0.0,0.16,0.5,0.0,1,0,0,1,0,1
0.0,2.0,0.0,245.0,426.0,610.0,0.0,0.0,0.0,0.0,20.0,0,0.0,0.62,0.68,0.0,0,0,0,1,0,1
12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1.0,0.92,0.0,0,0,0,1,0,1
2.0,8.0,0.0,5.0,7.0,10.0,4.0,6.0,8.0,9.0,0.0,0,0.0,0.82,0.88,0.0,0,0,0,1,0,1
1.0,8.0,0.0,27.0,54.0,78.0,4.0,15.0,36.0,48.0,8.0,0,0.0,0.62,0.62,0.0,0,0,0,1,0,1
0.0,2.0,0.0,7.0,9.0,12.0,5.0,7.0,8.0,10.0,0.0,0,1.0,0.5,0.25,0.0,1,0,0,1,0,1
48.0,8.0,0.0,65.0,88.0,88.0,36.0,59.0,83.0,108.0,0.0,0,0.0,0.98,0.95,0.0,0,0,0,1,0,1
-3.0,8.0,0.0,18.0,24.0,35.0,5.0,16.0,28.0,34.0,0.0,0,0.0,0.79,0.66,3.0,0,0,0,1,0,1
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,1.0,0.83,0.0,0,0,0,1,0,1
-12.0,12.0,4.0,480.0,720.0,960.0,405.0,642.0,859.0,1086.0,60.0,0,0.0,0.98,0.97,21.0,0,0,0,1,0,1
0.0,8.0,0.0,4.0,5.0,7.0,3.0,3.0,3.0,5.0,0.0,0,0.0,0.8,0.82,0.0,0,0,0,1,0,1
9.0,8.0,0.0,7.0,25.0,46.0,0.0,4.0,4.0,4.0,0.0,0,0.0,1.0,0.99,0.0,0,0,1,1,0,1
1.0,8.0,0.0,8.0,8.0,8.0,1.0,2.0,7.0,11.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
66.0,8.0,0.0,368.0,464.0,656.0,86.0,215.0,387.0,550.0,131.0,0,32.0,0.97,0.94,3.0,0,0,0,1,0,1
3.0,8.0,0.0,5.0,10.0,15.0,3.0,8.0,8.0,12.0,1.0,0,0.0,0.96,0.97,0.0,0,0,0,1,0,1
310.0,8.0,68.0,1370.0,2098.0,3231.0,525.0,1814.0,3103.0,4116.0,322.0,0,112.0,0.72,0.72,0.0,0,0,0,1,0,1
4.0,2.0,0.0,72.0,72.0,72.0,0.0,2.0,2.0,2.0,2.0,0,0.0,0.98,0.99,0.0,1,0,0,1,0,1
3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.87,0.75,0.0,0,0,0,1,0,1
-4.0,2.0,0.0,15.0,15.0,15.0,19.0,32.0,33.0,33.0,0.0,0,0.0,0.24,0.28,0.0,1,0,0,1,0,1
4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0,0.0,0.84,0.77,0.0,0,0,0,1,0,1
0.0,8.0,0.0,21.0,29.0,37.0,4.0,11.0,21.0,32.0,1.0,0,0.0,0.37,0.38,0.0,0,0,0,1,0,1
3.0,2.0,0.0,17.0,30.0,52.0,2.0,12.0,38.0,69.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,1
3.0,8.0,0.0,4.0,12.0,16.0,1.0,6.0,12.0,21.0,1.0,0,0.0,1.0,0.99,0.0,0,0,0,1,0,1
1.0,2.0,0.0,2.0,4.0,6.0,1.0,1.0,4.0,4.0,2.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,1
6.0,8.0,0.0,13.0,24.0,35.0,3.0,8.0,15.0,32.0,0.0,0,0.0,0.86,0.88,0.0,0,0,0,1,0,1
5.0,11.0,0.0,30.0,46.0,62.0,10.0,23.0,33.0,45.0,3.0,0,0.0,0.85,0.76,0.0,0,0,0,1,0,1
2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.99,0.98,0.0,0,0,0,1,0,1
7.0,4.0,0.0,10.0,20.0,30.0,5.0,11.0,27.0,40.0,0.0,0,0.0,0.91,0.93,0.0,0,0,0,1,0,1
3.0,2.0,0.0,20.0,30.0,50.0,11.0,23.0,40.0,53.0,1.0,0,0.0,0.67,0.69,0.0,0,0,0,1,0,1
1.0,2.0,0.0,10.0,10.0,10.0,1.0,2.0,6.0,6.0,0.0,0,0.0,0.95,0.97,0.0,0,0,0,1,0,1
5.0,2.0,5.0,10.0,25.0,25.0,5.0,7.0,14.0,17.0,1.0,0,0.0,0.95,0.92,0.0,0,0,0,1,0,1
0.0,2.0,0.0,14.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.83,0.86,0.0,1,0,0,0,0,1
2.0,3.0,0.0,7.0,11.0,18.0,1.0,7.0,15.0,19.0,0.0,0,0.0,0.99,0.98,0.0,0,0,1,1,0,1
4.0,8.0,0.0,9.0,17.0,25.0,6.0,10.0,13.0,20.0,2.0,0,0.0,1.0,0.98,0.0,0,0,0,1,0,1
0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,1,1,0,1
4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.73,0.86,0.0,1,0,0,1,0,1
5.0,2.0,0.0,7.0,18.0,27.0,5.0,5.0,5.0,5.0,0.0,0,0.0,0.97,0.92,0.0,0,0,0,1,0,1
7.0,2.0,0.0,28.0,28.0,28.0,8.0,10.0,10.0,10.0,2.0,0,0.0,0.96,0.98,0.0,0,0,0,1,0,1
0.0,12.0,0.0,9.0,18.0,27.0,1.0,7.0,16.0,20.0,2.0,0,0.0,0.78,0.78,0.0,0,0,0,1,0,1
0.0,8.0,3.0,0.0,0.0,0.0,4.0,7.0,8.0,10.0,0.0,0,0.0,0.71,0.75,0.0,0,0,0,1,0,1
11.0,9.0,6.0,0.0,0.0,0.0,21.0,34.0,34.0,34.0,4.0,0,0.0,0.86,0.84,0.0,0,0,0,1,0,1
9.0,8.0,0.0,60.0,80.0,100.0,19.0,60.0,89.0,108.0,0.0,0,0.0,0.98,0.98,0.0,0,0,0,1,0,1
0.0,12.0,0.0,5.0,8.0,10.0,3.0,5.0,6.0,8.0,0.0,0,0.0,0.87,0.67,0.0,0,0,0,1,0,1
1.0,8.0,0.0,100.0,100.0,100.0,4.0,45.0,56.0,65.0,2.0,0,0.0,0.98,0.99,0.0,0,0,0,1,0,1
0.0,8.0,0.0,23.0,23.0,23.0,1.0,1.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,1
0.0,8.0,0.0,3.0,4.0,6.0,1.0,2.0,3.0,3.0,0.0,0,0.0,0.86,0.88,0.0,0,0,0,1,0,1
1.0,12.0,0.0,8.0,12.0,16.0,0.0,6.0,9.0,10.0,0.0,0,0.0,0.78,0.78,0.0,0,0,0,1,0,1
0.0,12.0,0.0,4.0,4.0,4.0,1.0,6.0,7.0,9.0,0.0,0,0.0,0.78,0.78,0.0,0,0,0,1,0,1
-1.0,9.0,0.0,11.0,11.0,15.0,2.0,22.0,25.0,32.0,3.0,0,0.0,0.52,0.41,1.0,0,0,0,1,0,1
26.0,8.0,0.0,175.0,283.0,391.0,45.0,114.0,209.0,302.0,32.0,0,0.0,0.61,0.57,1.0,0,0,1,1,0,1
3.0,10.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,0,0.0,0.89,0.9,0.0,0,0,0,1,0,1
10.0,2.0,0.0,0.0,3.0,3.0,12.0,20.0,29.0,40.0,0.0,0,0.0,0.97,0.98,0.0,0,0,0,1,0,1
11.0,2.0,12.0,26.0,39.0,52.0,8.0,12.0,19.0,33.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,1
28.0,4.0,0.0,43.0,43.0,86.0,5.0,28.0,48.0,92.0,23.0,0,0.0,0.46,0.49,0.0,0,0,0,1,0,1
2.0,2.0,0.0,2.0,5.0,6.0,3.0,10.0,17.0,36.0,3.0,0,0.0,0.92,0.95,0.0,0,0,0,1,0,1
3.0,4.0,0.0,12.0,15.0,18.0,4.0,8.0,13.0,21.0,2.0,0,0.0,0.86,0.91,0.0,0,0,0,1,0,1
0.0,2.0,0.0,24.0,24.0,24.0,2.0,7.0,7.0,7.0,0.0,0,0.0,0.38,0.4,0.0,1,0,0,1,0,1
10.0,2.0,8.0,28.0,64.0,100.0,15.0,30.0,32.0,33.0,0.0,0,0.0,0.58,0.45,0.0,0,0,0,1,0,1
-89.0,8.0,0.0,1240.0,2032.0,3400.0,310.0,1134.0,2219.0,2961.0,213.0,0,0.0,0.68,0.69,93.0,0,0,0,1,0,1
254.0,8.0,11.0,920.0,1400.0,1640.0,218.0,597.0,1097.0,1869.0,546.0,0,0.0,0.09,0.09,0.0,0,0,1,1,0,1
-3.0,8.0,0.0,12.0,13.0,20.0,1.0,8.0,17.0,21.0,1.0,0,0.0,0.86,0.88,3.0,0,0,0,1,0,1
2.0,8.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0,0.0,0.98,0.97,0.0,0,0,0,1,0,1
2.0,12.0,0.0,9.0,16.0,20.0,0.0,4.0,9.0,15.0,0.0,0,8.0,0.66,0.69,0.0,0,0,0,1,0,1
8.0,8.0,0.0,24.0,40.0,56.0,8.0,21.0,34.0,45.0,0.0,0,0.0,0.99,0.99,0.0,0,0,0,1,0,1
23.0,12.0,0.0,216.0,312.0,432.0,37.0,121.0,229.0,333.0,31.0,0,0.0,0.78,0.78,0.0,0,0,1,1,0,1
0.0,2.0,0.0,7.0,7.0,7.0,4.0,7.0,11.0,11.0,0.0,0,0.0,0.95,0.97,0.0,0,0,0,1,0,1
-64.0,12.0,0.0,699.0,742.0,849.0,170.0,646.0,1672.0,2175.0,193.0,0,0.0,0.94,0.89,80.0,0,0,0,1,0,1
2.0,2.0,0.0,20.0,20.0,31.0,3.0,10.0,17.0,23.0,5.0,0,0.0,0.05,0.41,0.0,0,0,0,1,0,1
84.0,8.0,3.0,223.0,319.0,452.0,110.0,214.0,363.0,478.0,127.0,0,0.0,0.97,0.98,0.0,0,0,0,1,0,1
4.0,2.0,0.0,112.0,224.0,224.0,4.0,4.0,4.0,4.0,2.0,0,0.0,0.98,0.99,0.0,1,0,0,1,0,1
3.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.23,0.26,0.0,1,0,1,1,0,1
64.0,0.0,0.0,51.0,90.0,132.0,13.0,14.0,14.0,14.0,23.0,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1
1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,0,0.0,0.76,0.78,0.0,0,0,0,1,0,1
22.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,6.0,0.0,0,0.0,0.85,0.91,0.0,0,0,0,1,0,1
3.0,2.0,7.0,10.0,20.0,40.0,4.0,11.0,15.0,32.0,3.0,0,0.0,0.99,0.9,0.0,0,0,0,1,0,1
3.0,8.0,0.0,6.0,12.0,12.0,3.0,5.0,7.0,16.0,0.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,1
2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.87,0.75,0.0,0,0,0,1,0,1
2.0,8.0,0.0,34.0,68.0,68.0,11.0,34.0,58.0,73.0,6.0,0,0.0,0.5,0.2,0.0,0,0,0,1,0,1
23.0,2.0,0.0,0.0,0.0,14.0,10.0,21.0,28.0,28.0,0.0,0,0.0,0.99,0.94,0.0,1,0,0,1,0,1
88.0,4.0,0.0,0.0,0.0,0.0,8.0,18.0,18.0,18.0,1.0,0,0.0,0.24,0.14,0.0,1,0,0,1,0,1
8.0,2.0,0.0,5.0,31.0,40.0,8.0,36.0,61.0,79.0,2.0,0,0.0,0.95,0.97,0.0,0,0,0,1,0,1
32.0,2.0,0.0,10.0,35.0,65.0,13.0,26.0,34.0,83.0,0.0,0,0.0,0.99,0.97,0.0,0,0,0,1,0,1
1.0,8.0,0.0,8.0,12.0,16.0,2.0,6.0,8.0,12.0,2.0,0,0.0,0.81,0.85,0.0,0,0,0,1,0,1
2.0,8.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,8.0,1.0,0,0.0,0.72,0.72,0.0,0,0,0,1,0,1
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.42,0.36,0.0,0,0,0,1,0,1
0.0,2.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.27,0.12,0.0,1,0,1,1,0,1
0.0,4.0,0.0,9.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.79,0.66,0.0,1,0,0,1,0,1
8.0,2.0,0.0,184.0,272.0,356.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.81,0.83,0.0,1,0,0,1,0,1
6.0,5.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1
0.0,2.0,0.0,17.0,32.0,47.0,8.0,15.0,27.0,34.0,2.0,0,0.0,0.46,0.61,0.0,0,0,0,1,0,1
4.0,8.0,0.0,12.0,18.0,18.0,6.0,13.0,26.0,38.0,0.0,0,0.0,0.98,0.99,0.0,0,0,0,1,0,1
0.0,8.0,0.0,12.0,12.0,12.0,3.0,4.0,4.0,8.0,3.0,0,0.0,0.97,0.93,0.0,0,0,0,1,0,1
0.0,4.0,0.0,0.0,9680.0,17050.0,0.0,8.0,8.0,8.0,16.0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,1
0.0,0.0,0.0,25.0,49.0,59.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
0.0,16.0,0.0,8.0,13.0,18.0,2.0,3.0,8.0,14.0,0.0,0,0.0,0.38,0.44,0.0,0,0,0,1,0,1
-8.0,8.0,0.0,157.0,259.0,344.0,54.0,156.0,250.0,331.0,13.0,0,0.0,0.91,0.89,11.0,0,0,1,1,0,1
8.0,2.0,1.0,32.0,48.0,80.0,7.0,17.0,26.0,42.0,0.0,0,0.0,0.95,0.95,0.0,0,0,0,1,0,1
1.0,9.0,0.0,15.0,31.0,47.0,3.0,10.0,18.0,26.0,0.0,0,0.0,0.87,0.72,0.0,0,0,0,1,0,1
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.97,0.9,0.0,0,0,0,1,0,1
203.0,12.0,85.0,508.0,980.0,1492.0,175.0,563.0,1088.0,1563.0,11.0,0,0.0,0.63,0.72,0.0,0,0,0,1,0,1
0.0,2.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.78,0.0,0,0,0,1,0,1
0.0,8.0,0.0,21.0,36.0,56.0,8.0,24.0,50.0,68.0,2.0,0,0.0,0.73,0.73,0.0,0,0,0,1,0,1
0.0,2.0,0.0,90.0,90.0,90.0,0.0,99.0,99.0,99.0,0.0,0,0.0,0.68,0.82,0.0,1,0,0,1,0,1
5.0,8.0,5.0,71.0,111.0,131.0,7.0,42.0,79.0,125.0,31.0,0,0.0,0.58,0.57,0.0,0,0,0,1,0,1
18.0,8.0,0.0,30.0,60.0,60.0,17.0,45.0,81.0,124.0,0.0,0,0.0,0.85,0.78,0.0,0,0,0,1,0,1
42.0,2.0,1.0,475.0,884.0,1370.0,124.0,207.0,246.0,292.0,44.0,0,46.0,0.69,0.69,0.0,0,0,0,1,0,1
0.0,8.0,0.0,11.0,11.0,15.0,3.0,5.0,9.0,14.0,0.0,0,0.0,0.9,0.94,0.0,0,0,0,1,0,1
1.0,12.0,0.0,8.0,8.0,8.0,0.0,3.0,7.0,11.0,0.0,0,0.0,0.78,0.78,0.0,0,0,0,1,0,1
1.0,8.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,0,0.0,0.81,0.82,0.0,0,0,0,1,0,1
-2.0,12.0,0.0,51.0,75.0,108.0,8.0,45.0,77.0,120.0,22.0,0,0.0,0.96,0.88,2.0,0,0,0,1,0,1
